eqpdays,months,change_mou,mou_Mean,totmrc_Mean,totcalls,adjrev,hnd_price,totrev,avgqty,adjqty,avgrev,mou_cvce_Mean,mou_peav_Mean,avg3mou,avgmou,avg3qty,adjmou,totmou,change_rev,rev_Mean,mou_opkv_Mean,churn
247,8,14.75,367.25,69.99,1293,387.15,99.98999023,467.52,183.57,1285,55.31,109.96666670000002,147.56,362,421.86,158,2953.0,2966.0,13.175,59.965,91.96333333,0
55,14,-488.5,1245.5,59.99,2913,1213.23,99.98999023,1300.03,222.62,2894,93.33,417.3666667,255.0,1408,957.08,275,12442.0,12509.0,-100.235,152.205,481.66,1
243,8,-360.5,1547.5,69.99,4605,572.52,149.98999019999997,602.86,655.43,4588,81.79,547.35,243.3666667,1668,1733.57,662,12135.0,12180.0,-17.1825,68.1625,786.6866667,0
488,40,9.0,105.0,39.99,2568,1581.2,59.98999023,1657.01,65.08,2538,40.54,29.75333333,27.12666667,102,133.36,43,5201.0,5263.0,-2.2575,43.1475,19.75666667,0
537,18,-0.5,5.5,32.49,112,573.5,29.98999023,642.27,6.75,108,35.84,1.79,1.046666667,6,22.25,2,356.0,366.0,0.0,32.49,1.033333333,1
52,29,-45.5,130.5,42.49,1298,1292.76,79.98999023,1348.96,47.26,1276,47.88,82.44333333,61.44,146,131.22,49,3543.0,3580.0,-7.2575,50.7375,45.74,0
129,11,-53.0,55.0,39.7475,1208,543.13,149.98999019999997,633.1,118.3,1183,54.31,21.99333333,19.82666667,73,292.3,27,2923.0,2968.0,-0.27,30.26,7.1566666670000005,1
386,13,97.5,219.5,59.99,471,564.63,199.98999019999997,645.51,38.67,464,47.05,12.67666667,75.57333333,187,88.17,72,1058.0,1067.0,2.6075,54.4425,6.37,0
320,11,120.0,376.0,39.99,1001,337.99,149.98999019999997,397.97,109.56,986,37.55,0.0,0.0,336,457.78,89,4120.0,4191.0,9.8175,37.6125,0.0,0
489,29,14.75,237.25,29.99,1734,819.28,9.989997864,824.99,66.58,1731,31.51,157.5966667,149.91666669999998,232,148.08,110,3850.0,3856.0,6.3825,47.5375,22.23333333,1
76,13,22.75,577.25,49.99,2918,602.83,99.98999023,646.06,243.17,2918,50.24,259.7366667,256.91333330000003,570,438.58,323,5263.0,5263.0,-1.365,54.605,134.1133333,1
684,23,-208.25,702.25,49.98,4485,1656.35,29.98999023,1730.87,224.05,4481,82.82,337.7866667,247.48,772,693.3,254,13866.0,13877.0,-30.695,83.125,283.8733333,0
404,13,-57.75,117.75,33.8625,454,361.31,9.989997864,493.99,36.91,406,32.85,82.56,63.79,137,96.82,40,1065.0,1226.0,-4.0075,34.9875,21.98666667,0
763,26,194.25,270.75,44.99,1345,799.89,79.98999023,1074.85,54.96,1319,33.33,138.38666669999998,123.84666670000001,206,113.83,98,2732.0,2774.0,16.305,41.085,15.53333333,0
852,29,-13.0,52.0,27.74,1292,770.04,29.98999023,813.57,46.85,1265,28.52,35.02666667,26.65666667,56,93.41,33,2522.0,2568.0,2.25,27.74,14.84,1
291,10,-131.5,228.5,44.99,664,318.15,29.98999023,388.76,73.22,659,35.35,170.5933333,59.89,272,303.11,61,2728.0,2736.0,-0.495,35.485,117.93333329999999,0
337,12,-11.5,638.5,72.99,2128,654.1,59.98999023,737.08,211.4,2114,65.41,452.81333330000007,272.52666669999996,642,755.9,187,7559.0,7582.0,-9.975,72.965,236.53666669999998,1
584,20,63.25,797.75,85.0,2935,1734.37,59.98999023,1898.54,161.94,2915,96.35,598.8433332999999,450.20666669999997,777,809.06,137,14563.0,14680.0,3.1475,90.8125,248.7,0
448,15,13.25,433.75,59.99,1536,747.85,149.98999019999997,827.83,109.71,1536,53.42,209.4733333,275.58,429,388.14,95,5434.0,5434.0,-3.39,60.38,42.85666667,1
953,31,-99.5,322.5,32.49,1961,1091.94,29.98999023,1153.78,71.52,1931,40.44,167.84,87.35333333,356,304.85,81,8231.0,8348.0,-1.09,33.58,86.31333333,1
260,9,140.5,730.5,59.99,1110,354.52,149.98999019999997,435.4,158.29,1108,50.65,581.0033333,270.12,684,638.57,176,4470.0,4473.0,0.0,49.99,351.1133333,0
477,16,3.5,342.5,39.99,1840,565.16,79.98999023,625.14,122.2,1833,37.68,71.68333333,125.61,341,358.2,113,5373.0,5391.0,-3.0675,34.0475,77.11333333,0
378,13,-143.75,404.75,39.9075,1202,622.02,149.98999019999997,682.54,100.17,1202,51.84,349.9,338.4333333,453,431.5,111,5178.0,5178.0,-7.68,46.85,70.23,0
352,12,48.75,69.25,41.2425,359,396.51,149.98999019999997,462.12,32.45,357,36.05,24.61,18.33,53,84.27,17,927.0,929.0,78.7575,71.2425,12.51333333,1
381,25,-36.75,364.75,29.99,1708,978.03,149.98999019999997,990.61,89.63,1703,51.48,176.97666669999998,164.7233333,377,191.21,164,3633.0,3654.0,-14.64,85.22,56.23,0
390,37,15.0,275.0,44.99,3051,1245.4,149.98999019999997,1245.4,91.3,3013,37.74,138.49333330000002,132.0066667,270,159.3,135,5257.0,5326.0,-1.1375,36.1275,44.24333333,0
237,15,-29.75,380.75,30.0,2104,516.6,129.9899902,549.59,149.86,2098,36.9,130.42,88.26333333,391,305.64,250,4279.0,4295.0,-4.535,34.535,149.93,0
375,12,-75.5,160.5,59.99,1020,582.55,149.98999019999997,662.53,92.73,1020,52.96,84.76666667,69.68333333,186,204.18,89,2246.0,2246.0,-0.945,50.935,41.06,1
310,23,-182.5,491.5,53.0,3661,2199.68,79.98999023,2262.94,165.41,3639,99.99,275.04,324.5533333,552,588.82,131,12954.0,13043.0,-12.295,80.725,78.63666667,0
734,25,-165.75,172.75,75.0,2985,1298.21,79.98999023,1374.98,186.56,2985,81.14,72.36,70.74333333,228,659.94,87,10559.0,10559.0,-0.2475,75.2475,59.93666667,1
246,8,-35.25,1882.25,56.49,5025,1575.29,99.98999023,1640.9,717.14,5020,225.04,596.31,333.1133333,1894,1916.0,804,13412.0,13466.0,17.32,141.78,869.28,1
686,23,21.0,138.0,29.99,533,687.29,59.98999023,721.15,24.14,531,31.24,58.3,76.99333333,131,64.0,44,1408.0,1416.0,-3.15,36.64,6.306666667000001,1
354,24,4.0,82.0,29.99,1116,935.68,79.98999023,970.51,50.27,1106,42.53,35.75666667,37.90666667,81,109.95,34,2419.0,2431.0,-0.7425,30.7325,11.82666667,0
294,10,268.5,673.5,69.99,886,571.68,199.98999019999997,661.56,97.22,875,63.52,416.5,283.8266667,584,313.33,125,2820.0,2833.0,-14.2575,68.2475,234.08,0
280,9,74.5,330.5,44.99,581,324.76,59.98999023,390.37,72.5,580,40.6,221.89,164.8266667,306,286.5,82,2292.0,2296.0,-8.51,45.95,80.53666667,0
1022,34,-6.0,7.0,16.99,131,685.05,29.98999023,703.68,3.97,131,20.76,6.776666667000001,5.85,9,7.09,3,234.0,234.0,-0.2475,17.2375,0.926666667,1
292,10,479.0,1590.0,42.53,2478,493.4,59.98999023,558.38,275.22,2477,54.82,858.2666667000001,294.1333333,1430,1063.78,322,9574.0,9575.0,28.78,85.8,944.3166667000002,0
199,14,165.5,620.5,59.99,3630,917.88,149.98999019999997,977.86,279.15,3629,70.61,189.74333330000002,246.35666669999998,565,622.38,236,8091.0,8092.0,19.32,56.56,191.58333330000002,0
651,22,442.5,1029.5,44.91,1897,931.08,149.98999019999997,985.92,89.95,1889,44.34,885.0233332999999,267.1666667,882,690.71,122,14505.0,14561.0,-7.61,38.12,621.1833333,0
424,14,-220.5,226.5,51.98,1505,680.61,79.98999023,765.83,114.46,1488,52.35,134.17,94.89666667,300,334.08,125,4343.0,4414.0,-0.2475,52.7175,96.84666667,1
427,14,0.0,0.0,31.93,3276,1510.37,149.98999019999997,1611.91,272.67,3272,125.86,0.0,0.0,0,859.75,0,10317.0,10333.0,-26.93,26.93,0.0,0
333,11,-1.5,3.5,29.99,2655,522.19,199.98999019999997,587.17,263.9,2639,52.22,2.02,1.99,4,452.3,2,4523.0,4555.0,0.0,19.99,0.35666666700000005,0
266,9,5.75,57.25,44.99,207,249.4,149.98999019999997,315.01,25.75,206,31.18,41.36,27.53,55,50.63,20,405.0,407.0,0.0,34.99,18.56333333,0
463,40,-42.0,276.0,59.99,4148,2271.02,29.98999023,2511.34,107.63,4090,59.76,135.7966667,161.71333330000002,290,380.39,101,14455.0,14546.0,-1.98,51.97,34.7,0
287,29,29.75,568.25,36.0375,2189,1096.36,9.989997864,1164.2,119.0,2142,60.91,417.18,399.09,558,409.61,169,7373.0,7497.0,-6.3725,42.3625,99.81,0
110,23,80.75,1515.25,40.315,14319,1449.65,99.98999023,1484.0,650.86,14319,65.89,0.0,0.0,1488,960.95,965,21141.0,21141.0,-10.225,109.065,0.0,1
402,14,-47.0,132.0,59.99,549,658.03,149.98999019999997,738.01,42.15,548,50.62,66.95666667,54.58,148,103.92,63,1351.0,1353.0,0.0,49.99,31.58,1
324,11,120.25,641.75,44.99,3185,460.32,59.98999023,555.92,318.5,3185,46.03,169.64,43.33,602,668.3,306,6683.0,6683.0,-1.86,36.85,268.33666669999997,0
399,14,-27.25,97.25,44.99,807,464.82,149.98999019999997,529.8,62.0,806,35.76,69.46,56.84,106,128.92,50,1676.0,1683.0,0.0,34.99,25.67666667,1
346,49,-37.75,456.75,144.505,6639,3084.93,99.98999023,3171.05,139.74,6568,65.64,100.55333329999999,197.9733333,469,277.7,208,13052.08,13148.11,141.62,150.3,69.65666667,1
1109,37,532.25,446.75,32.615,3003,1851.16,29.98999023,1907.77,84.23,2948,52.89,281.8766667,36.82666667,269,424.86,38,14870.0,15034.0,53.325,62.265,291.5,0
164,11,-917.25,918.25,34.5375,6864,919.13,149.98999019999997,1030.55,681.6,6816,91.91,343.66,291.33,1224,1195.8,712,11958.0,12049.0,-59.51,79.5,285.0,1
306,16,1.75,617.25,44.99,5440,824.42,129.9899902,1027.78,383.69,4988,63.42,192.22666669999998,168.01,617,804.08,312,10453.0,11306.0,11.6025,63.3775,188.3466667,0
94,31,-59.25,554.25,10.0,4761,1457.57,29.98999023,1597.22,158.33,4750,48.59,367.0166667,405.2666667,574,566.6,127,16998.0,17041.0,3.0075,10.3225,61.44666667,1
408,14,-139.75,315.75,39.99,1093,465.71,59.98999023,525.69,83.92,1091,35.82,0.0,0.0,362,267.38,118,3476.0,3478.0,-12.7875,42.7775,0.0,1
168,14,-144.25,2299.25,89.99,10073,1383.61,149.98999019999997,1483.73,810.25,9723,115.3,913.86,685.8733333,2347,1966.83,893,23602.0,24365.0,15.1775,103.8425,740.7933333,0
485,16,-103.25,630.25,90.9275,1808,1360.13,149.98999019999997,1475.12,120.53,1808,90.68,431.91,335.3766667,665,458.8,166,6882.0,6882.0,-26.3225,109.3125,258.2,0
201,23,-802.0,970.0,85.1925,5479,1368.67,29.98999023,1399.47,248.64,5470,62.21,467.89,153.0133333,1237,610.68,449,13435.0,13449.0,-1.89,83.52,476.45333330000005,0
264,9,-224.75,883.75,44.9925,1942,630.01,399.98999019999997,710.89,241.25,1930,78.75,440.09666669999996,430.38,959,823.13,277,6585.0,6622.0,-57.75,70.39,248.0633333,1
131,21,503.25,1645.75,59.99,9769,1936.08,149.98999019999997,1971.55,488.45,9769,96.8,562.09,289.0633333,1478,1147.55,678,22951.0,22951.0,115.3225,126.2875,708.5733333,1
533,18,-38.25,274.25,32.49,1032,566.15,79.98999023,602.83,63.69,1019,35.38,186.0,122.09,287,246.38,95,3942.0,3986.0,-3.1175,35.6075,110.99333329999999,1
949,31,68.75,152.25,29.99,1044,712.05,29.98999023,790.39,48.5,970,35.6,97.97,55.73333333,129,108.55,63,2171.0,2344.0,19.8825,45.1075,43.73666667,1
312,11,17.75,404.25,44.99,1818,611.14,79.98999023,690.53,202.0,1818,67.9,146.49333330000002,220.08,398,417.67,196,3759.0,3759.0,7.9175,74.2625,21.71666667,0
352,12,-14.5,90.5,39.99,357,455.45,149.98999019999997,515.43,35.5,355,45.55,42.36,24.56666667,95,96.2,31,962.0,965.0,-4.9625,44.3525,17.79333333,0
548,18,-76.0,241.0,32.49,850,605.88,79.98999023,658.28,50.31,805,37.87,122.02333329999999,30.81333333,266,168.5,103,2696.0,2955.0,-6.705,45.885,113.10666670000002,0
231,8,20.75,3322.25,102.49,4992,1282.69,149.98999019999997,1451.44,695.57,4869,183.24,1865.82,1485.56,3315,2467.29,823,17271.0,17658.0,47.3425,259.6375,1602.97,0
155,37,-258.0,649.0,49.99,3056,1114.35,79.98999023,1130.1,125.67,3016,46.43,251.15,278.8733333,735,315.75,196,7578.0,7649.0,-4.0225,55.0025,230.6033333,1
897,30,-15.5,15.5,49.99,1531,1413.94,29.98999023,1504.24,49.43,1384,50.5,0.043333332999999995,0.043333332999999995,21,144.04,4,4033.0,4344.0,0.0,49.99,0.0,1
340,11,34.25,203.75,39.99,635,332.59,199.98999019999997,392.57,63.4,634,33.26,0.0,0.0,192,170.6,68,1706.0,1708.0,0.0,29.99,0.0,0
409,14,38.75,489.25,39.99,1248,442.26,39.98999023,502.24,96.0,1248,34.02,0.0,0.0,476,393.31,106,5113.0,5113.0,5.035,36.295,0.0,1
326,11,-2.5,974.5,89.99,3253,871.45,129.9899902,978.41,323.5,3235,87.15,0.0,0.0,975,902.7,342,9027.0,9072.0,-2.7175,88.5075,0.0,0
409,15,-200.0,387.0,45.0,2251,740.09,129.9899902,856.45,166.15,2160,56.93,133.81333329999998,168.3433333,454,286.38,250,3723.0,3869.0,-5.4275,50.8475,18.86,0
408,52,169.25,1212.75,49.99,8468,1914.23,29.98999023,1935.97,209.45,8378,47.86,456.98,593.0866667,1156,588.1,254,23524.0,23835.0,0.99,55.27,354.02,0
331,39,48.0,89.0,29.99,832,1290.78,39.98999023,1338.75,21.95,812,34.89,0.0,0.0,73,38.35,35,1419.0,1483.0,-0.2875,30.2775,0.0,1
375,35,452.25,1441.75,63.75,16025,4679.45,129.9899902,4765.33,481.91,15903,141.8,643.2366667,634.5966667,1291,1449.76,453,47842.0,48186.0,36.7725,102.1775,316.5566667,1
263,9,-41.75,203.75,32.49,519,257.0,79.98999023,267.07,64.25,514,32.13,156.3966667,99.9,218,181.13,67,1449.0,1456.0,-2.7625,32.7525,72.69666667,0
897,30,-188.75,212.75,44.99,1186,1189.02,29.98999023,1382.36,37.0,1036,42.47,87.83666667,88.88333333,276,125.68,48,3519.0,4007.0,-1.48,34.72,109.04333329999999,0
122,25,13.75,280.25,29.665,4646,1869.33,129.9899902,1956.43,197.43,4541,81.28,89.59,112.39,276,540.0,133,12420.0,12664.0,-6.3875,81.9775,27.76,1
364,36,185.25,522.75,69.99,3936,1774.21,59.98999023,1832.9,118.94,3806,55.44,155.8733333,154.55,461,286.22,210,9159.0,9358.0,7.2,62.39,163.2066667,0
248,8,-112.5,236.5,39.99,654,248.88,149.98999019999997,308.86,92.86,650,35.55,0.0,0.0,274,228.57,108,1600.0,1612.0,-7.2525,38.2325,0.0,1
516,17,44.75,648.25,59.99,1170,755.58,59.98999023,844.08,75.73,1136,50.37,613.2633333,75.24666667,633,442.87,91,6643.0,6732.0,0.0,49.99,553.8433332999999,0
-1,12,-330.75,2004.75,44.9925,4342,1262.88,199.98999019999997,1333.49,394.73,4342,114.81,1163.693333,697.4233333,2115,1239.73,526,13637.0,13637.0,-117.4225,201.1925,917.0033332999999,0
1139,37,38.25,112.75,10.0,1873,607.51,29.98999023,629.24,51.81,1865,16.88,29.96666667,27.90666667,100,102.67,44,3696.0,3708.0,7.0425,12.7375,23.60333333,1
767,26,7.75,107.25,29.99,645,668.06,79.98999023,723.04,25.71,617,27.84,82.13,30.05,105,64.83,39,1556.0,1604.0,-1.1375,31.1275,53.87,0
272,33,-6.5,60.5,39.99,837,1191.52,99.98999023,1257.5,27.03,811,39.72,26.23666667,22.82,63,69.37,32,2081.0,2114.0,-0.585,30.575,7.71,0
402,14,105.25,316.75,39.99,1603,445.89,149.98999019999997,505.87,122.77,1596,34.3,96.36666667,143.8833333,282,282.54,130,3673.0,3682.0,15.285,38.505,32.77666667,1
430,15,31.5,100.5,29.99,647,399.42,59.98999023,458.88,44.62,580,30.72,38.88333333,27.09333333,90,85.08,42,1106.0,1298.0,0.0,29.99,35.07333333,0
694,23,80.25,786.75,50.0,9165,1847.78,149.98999019999997,1901.01,416.59,9165,83.99,301.69,426.77,760,709.05,431,15599.0,15599.0,20.34,98.4,50.24333333,1
400,21,-50.0,95.0,39.99,713,746.42,79.98999023,783.36,35.5,710,37.32,65.88666667,26.31333333,112,103.95,32,2079.0,2084.0,0.0,36.39,52.76333333,0
43,23,27.75,311.25,10.0,1719,724.93,149.98999019999997,800.1,76.73,1688,32.95,81.87,83.65,302,338.86,123,7455.0,7734.0,-3.9975,22.3875,106.96333329999999,0
391,13,-296.5,469.5,29.9925,2067,1020.44,199.98999019999997,1081.41,171.58,2059,85.04,34.76666667,46.28,568,447.83,239,5374.0,5407.0,-70.835,74.795,8.306666667,1
366,13,168.0,202.0,7.7425,1059,303.25,59.98999023,423.41,90.09,991,27.57,79.45666667,110.75666670000001,146,284.82,45,3133.0,3375.0,14.3725,6.6275,18.95666667,1
261,9,-53.5,88.5,39.99,578,286.18,59.98999023,346.7,82.14,575,40.88,22.10666667,7.853333332999999,106,275.29,40,1927.0,1932.0,-1.12,31.11,16.31333333,0
461,15,87.75,380.25,54.99,2752,939.85,79.98999023,1066.25,197.38,2566,72.3,112.6366667,160.5866667,351,363.92,209,4731.0,5250.0,22.7075,94.3425,60.94666667,0
428,27,61.25,244.75,10.0,4021,643.29,9.989997864,723.54,153.8,3845,25.73,130.5133333,108.79666670000002,224,381.0,103,9525.0,10003.0,0.0,10.0,39.14333333,1
371,36,20.75,81.25,34.99,794,1261.97,99.98999023,1298.09,22.69,794,36.06,49.44,22.43666667,74,75.69,30,2649.0,2649.0,0.0,34.99,33.83,1
401,14,2.0,308.0,29.99,1721,574.75,149.98999019999997,660.11,132.42,1589,47.9,0.0,0.0,307,216.08,201,2593.0,2769.0,0.015,41.425,0.0,1
388,13,-34.75,109.75,35.99,697,512.04,99.98999023,567.53,55.75,669,42.67,49.15,45.1,121,159.92,43,1919.0,1981.0,-0.585,36.575,20.86,1
495,35,-236.25,565.25,30.0,4410,1252.49,59.98999023,1277.48,195.36,4298,56.93,343.83666669999997,228.1033333,644,516.41,250,11361.0,11588.0,-17.42,47.42,284.88,1
563,39,-207.0,636.0,59.99,2722,1371.74,9.989997864,1393.79,102.85,2674,52.76,290.3566667,331.7866667,705,339.81,210,8835.0,8950.0,-5.6925,57.3325,173.83,1
662,22,25.0,373.0,50.0,2379,1171.68,129.9899902,1227.24,111.9,2350,55.79,297.5166667,166.61,365,439.05,85,9220.0,9286.0,0.0,50.0,141.1933333,1
869,29,193.5,304.5,29.99,4243,857.82,29.98999023,914.95,154.3,4166,31.77,142.72,121.50333329999998,240,257.78,142,6960.0,7068.0,16.6575,35.7925,80.60333333,0
444,26,-405.75,2451.75,78.0,13214,3056.59,129.9899902,3123.53,541.46,12995,127.36,1053.903333,1192.376667,2587,1289.04,762,30937.0,31302.0,-13.5925,253.9025,698.86,0
573,19,-90.0,200.0,30.0,300,582.84,149.98999019999997,614.84,16.56,298,32.38,215.44,91.29,230,183.94,21,3311.0,3314.0,-1.0,31.94,124.65,0
314,11,-153.25,225.25,59.99,2286,533.87,129.9899902,614.75,226.6,2266,53.39,69.32666667,92.10666667,276,532.8,129,5328.0,5370.0,-0.495,50.485,55.23,1
306,10,154.25,632.75,42.53,1951,328.52,149.98999019999997,328.52,215.0,1935,36.5,0.0,0.0,581,635.89,220,5723.0,5752.0,-3.7175,47.2475,0.0,0
336,12,144.0,175.0,44.99,696,422.38,149.98999019999997,487.36,62.45,687,38.4,123.05,88.95,127,245.82,39,2704.0,2715.0,0.8925,35.5175,55.96,0
360,12,-237.25,606.25,44.99,975,404.61,79.98999023,440.23,88.36,972,36.78,671.4566667,197.54,685,779.27,76,8572.0,8601.0,-0.7425,35.7325,495.8266666999999,0
307,10,-37.0,82.0,29.99,452,300.29,149.98999019999997,360.27,49.0,441,33.37,0.0,0.0,94,133.89,29,1205.0,1253.0,-0.2475,34.2375,0.0,0
446,15,18.0,98.0,19.99,332,382.22,59.98999023,432.2,23.57,330,27.3,39.04333333,28.70666667,92,49.43,41,692.0,695.0,4.5525,41.7775,22.98333333,1
502,17,-41.5,396.5,46.28,1002,769.25,59.98999023,826.15,66.27,994,51.28,310.71666669999996,163.54,410,333.93,67,5009.0,5031.0,-0.545,40.695,172.4366667,0
246,29,-51.75,144.75,24.99,2057,864.69,39.98999023,893.85,76.19,2057,32.03,65.61666667,48.73666667,162,172.26,71,4651.0,4651.0,-9.815,33.755,38.29333333,1
603,20,-173.25,320.25,50.0,1995,1092.07,29.98999023,1154.17,103.05,1958,57.48,149.71333330000002,108.42333329999998,378,319.53,121,6071.0,6144.0,-7.465,60.715,69.25666667,1
483,26,-26.0,157.0,59.99,1446,865.79,59.98999023,895.78,80.82,1374,50.93,102.89,72.48,166,155.47,72,2643.0,2758.0,0.0,49.99,72.53333333,0
438,15,-197.75,359.75,59.99,3505,793.3,129.9899902,853.28,250.36,3505,56.66,0.0,0.0,426,660.71,150,9250.0,9250.0,0.0,49.99,0.0,1
561,19,-83.75,177.75,59.99,602,858.6,149.98999019999997,941.91,33.94,577,50.51,93.86666667,56.23333333,206,159.18,47,2706.0,2769.0,-0.2475,50.2375,39.93333333,0
381,13,-4.5,634.5,59.99,2749,621.82,129.9899902,702.7,228.67,2744,51.82,326.32,319.3866667,636,508.67,262,6104.0,6112.0,1.8125,50.9375,116.08333329999999,0
672,23,108.5,283.5,49.5825,1981,1105.39,59.98999023,1160.56,94.0,1974,52.64,180.46333330000002,149.02333330000002,247,216.14,100,4539.0,4551.0,-0.4225,50.4225,46.01333333,1
711,23,-300.75,417.75,75.0,6612,1403.61,59.98999023,1482.64,291.82,6420,63.8,274.89,247.7033333,518,725.82,197,15968.0,16294.0,32.2475,54.1525,76.8,1
352,12,25.0,112.0,44.99,213,357.73,29.98999023,423.34,19.36,213,32.52,115.62,43.25333333,104,61.18,20,673.0,673.0,-0.495,35.485,74.96,1
781,26,-167.25,227.25,29.99,2149,1046.84,79.98999023,1111.37,83.52,2088,41.87,174.31666669999998,158.6033333,283,211.76,106,5294.0,5416.0,-12.525,42.665,79.77666667,1
407,13,-0.75,36.75,11.99,193,148.97,59.98999023,190.95,15.67,188,12.41,20.63,9.813333333,37,32.58,18,391.0,398.0,-1.6025,13.3825,14.29666667,0
720,24,110.75,233.25,15.44,725,712.66,29.98999023,868.27,31.39,722,30.99,138.67,114.8,196,105.13,56,2418.0,2421.0,-5.44,15.44,29.43333333,0
70,14,-775.0,2707.0,105.4075,5965,1511.41,199.98999019999997,1591.39,457.92,5953,116.26,1700.6466670000002,1062.863333,2965,2486.23,578,32321.0,32370.0,-19.28,118.12,1277.013333,0
308,11,0.0,0.0,10.0,1206,286.99,129.9899902,467.2,112.33,1011,31.89,0.35666666700000005,0.35666666700000005,0,181.11,0,1630.0,1934.0,0.0,10.0,0.0,1
257,8,99.0,600.0,44.99,1352,258.07,79.98999023,318.05,190.57,1334,36.87,0.0,0.0,567,454.14,235,3179.0,3217.0,14.855,47.065,0.0,1
62,25,596.5,1057.5,59.99,5051,1351.39,199.98999019999997,1413.45,217.65,5006,58.76,300.1066667,421.97,859,511.52,288,11765.0,11827.0,103.255,131.545,322.0766667,1
326,11,-11.0,94.0,39.99,258,308.18,149.98999019999997,368.7,25.7,257,30.82,63.32,23.59666667,98,67.1,27,671.0,673.0,-0.16,30.15,48.89666667,1
539,18,126.75,430.25,10.0,1349,278.08,29.98999023,323.4,79.06,1344,16.36,200.88666669999998,163.0933333,388,311.94,91,5303.0,5318.0,19.3125,29.1875,53.92666667,1
257,9,66.75,1604.25,134.345,3961,1260.02,199.98999019999997,1375.35,493.25,3946,157.5,464.44333330000006,915.2066667000001,1582,1616.88,454,12935.0,12981.0,-23.22,182.42,257.39666669999997,0
816,27,-969.25,1081.25,70.0,5246,1450.97,29.98999023,1542.41,321.5,5144,90.69,634.2533333,515.3666667,1404,1122.06,419,17953.0,18214.0,-46.0325,116.0325,226.63666669999998,1
806,27,29.75,108.25,30.0,2169,753.05,59.98999023,826.54,82.44,2061,30.12,16.53,17.7,98,175.36,48,4384.0,4573.0,0.495,28.995,2.98,1
738,24,-94.25,119.25,34.98,1818,570.46,79.98999023,609.1,129.77,1687,43.88,51.39,29.08666667,151,270.77,71,3520.0,3840.0,-4.4525,39.4325,28.10333333,1
304,11,-328.0,742.0,44.99,349,322.62,149.98999019999997,388.23,38.33,345,35.85,650.3666667,140.7333333,851,650.11,44,5851.0,5868.0,-1.05,36.04,511.0166666999999,0
264,9,41.25,89.75,34.99,95,206.61,149.98999019999997,277.22,11.75,94,25.83,59.48,52.57666667,76,29.13,30,233.0,234.0,0.8775,35.2825,10.53666667,1
151,28,62.5,651.5,59.99,1802,1388.32,199.98999019999997,1427.98,74.5,1788,57.85,556.9733332999999,215.27,631,427.13,96,10251.0,10282.0,-1.65,51.64,398.58,0
564,19,113.5,265.5,35.08,1683,520.48,79.98999023,560.16,97.59,1659,30.62,93.8,136.77,228,205.65,105,3496.0,3554.0,11.3025,32.9375,33.15333333,0
455,15,-33.75,275.75,49.99,1149,687.2,149.98999019999997,767.18,81.57,1142,49.09,160.68333330000002,160.4233333,287,196.5,97,2751.0,2764.0,-1.695,49.335,46.01666667,0
617,21,-19.75,19.75,30.0,356,607.89,59.98999023,670.78,17.65,353,30.39,19.48,11.75333333,26,57.65,11,1153.0,1158.0,0.0,30.0,7.726666667000001,1
156,19,-54.75,610.75,46.32,7209,897.35,99.98999023,940.51,399.06,7183,49.85,126.59666670000001,171.8066667,629,518.28,482,9329.0,9359.0,-10.28,53.52,133.12,0
849,28,3.75,399.25,44.99,3415,1182.68,29.98999023,1225.73,126.04,3403,43.8,244.4366667,191.0633333,398,291.37,162,7867.0,7885.0,-7.4575,57.5875,105.8,0
238,8,301.25,509.75,44.99,1274,494.83,99.98999023,612.99,184.5,1107,82.47,218.4,142.8533333,409,445.67,177,2674.0,3075.0,13.85,77.94,196.27333330000002,0
23,19,76.25,424.75,59.99,3419,1231.0,79.98999023,1296.35,189.89,3418,68.39,123.2766667,191.8433333,399,455.39,223,8197.0,8198.0,-0.945,65.175,61.65,0
345,14,141.0,556.0,29.99,4466,1115.14,129.9899902,1195.12,343.54,4466,85.78,155.83,207.3733333,509,934.77,198,12152.0,12152.0,54.32,102.97,128.45,1
277,9,-144.75,144.75,18.705,1021,240.27,99.98999023,301.19,126.88,1015,30.03,80.10333333,86.56666667,193,249.25,87,1994.0,2003.0,-12.9775,12.9775,20.50666667,0
4,31,25.25,851.75,59.99,4793,1379.64,199.98999019999997,1431.13,293.31,4693,86.23,258.52,323.7333333,843,827.94,280,13247.0,13561.0,17.105,72.825,245.4066667,1
1254,42,-67.25,67.25,44.99,3210,2862.46,29.98999023,2926.23,79.6,3184,71.56,21.58,7.333333333,90,398.18,17,15927.0,15984.0,-0.2475,35.2375,14.24666667,1
395,14,-732.25,1171.25,44.99,980,736.91,149.98999019999997,818.56,81.67,980,61.41,1496.876667,331.0466667,1415,448.42,183,5381.0,5381.0,-51.595,93.405,1362.4,1
454,15,-52.75,299.75,50.0,858,709.15,149.98999019999997,793.98,60.36,845,50.65,223.56666669999998,171.0966667,317,327.43,63,4584.0,4619.0,-0.45,50.45,66.14666667,0
350,12,-26.0,153.0,39.99,408,334.8,59.98999023,394.78,37.0,407,30.44,0.0,0.0,162,206.55,28,2272.0,2281.0,-0.32,30.31,0.0,1
24,7,-263.0,1000.0,52.4925,2235,447.21,99.98999023,528.09,369.33,2216,74.54,418.0833333,611.8833333,1088,932.33,449,5594.0,5634.0,-41.225,84.125,165.1733333,1
